clade_name	NCBI_tax_id	ERR6282383_BCN-08_1_profile	ERR6282298_BCN-03_1_profile	ERR6282137_BCN-07_1_profile	ERR6282070_BCN-06_1_profile	ERR6281997_BCN-01_1_profile	ERR6281944_BCN-04_1_profile	ERR6281942_PRIMM0004_profile	ERR6281941_BCN-12_1_profile	ERR6281939_BCN-05_1_profile	ERR6281751_PRIMM0001_profile	ERR6281677_BCN-09_1_profile	ERR6281658_BCN-10_1_profile	ERR6281586_BCN-11_1_profile	ERR6281518_PRIMM0029_profile	ERR6281505_PRIMM0002_profile	ERR6281504_PRIMM0007_profile	ERR6281500_PRIMM0017_profile	ERR6281499_PRIMM0003_profile	ERR6281448_PRIMM0013_profile	ERR6281434_PRIMM0059_profile	ERR6281433_PRIMM0005_profile	ERR6281432_PRIMM0044_profile	ERR6281431_PRIMM0008_profile	ERR6281344_PRIMM0032_profile	ERR6281343_PRIMM0062_profile	ERR6281342_PRIMM0030_profile	ERR6281341_PRIMM0060_profile	ERR6281340_PRIMM0035_profile	ERR6281000_PRIMM0078_profile	ERR6280948_PRIMM0050_profile	ERR6280910_PRIMM0064_profile	ERR6280907_PRIMM0080_profile	ERR6280899_PRIMM0111_profile	ERR6279683_PRIMM0068_profile	ERR6279682_PRIMM0077_profile	ERR6279681_PRIMM0117_profile	ERR6279680_PRIMM0079_profile	ERR6279679_PRIMM0087_profile	ERR6279678_PRIMM0091_profile	ERR6279677_PRIMM0109_profile	ERR6279676_PRIMM0116_profile	ERR6279675_PRIMM0088_profile	ERR6279674_PRIMM0113_profile	ERR6279673_PRIMM0094_profile	ERR6279672_PRIMM0137_profile	ERR6279671_PRIMM0129_profile	ERR6279670_PRIMM0171_profile	ERR6279669_PRIMM0201_profile	ERR6279668_PRIMM0123_profile	ERR6279667_PRIMM0140_profile	ERR6279666_PRIMM0159_profile	ERR6279665_PRIMM0143_profile	ERR6279664_PRIMM0155_profile	ERR6279663_PRIMM0154_profile	ERR6279662_PRIMM0162_profile	ERR6279661_PRIMM0204_profile	ERR6279660_PRIMM0168_profile	ERR6279659_PRIMM0178_profile	ERR6279658_PRIMM0166_profile	ERR6279657_PRIMM0261_profile	ERR6279656_PRIMM0181_profile	ERR6279655_PRIMM0241_profile	ERR6279654_PRIMM0197_profile	ERR6279653_PRIMM0193_profile	ERR6279652_PRIMM0199_profile	ERR6279651_PRIMM0210_profile	ERR6279650_PRIMM0215_profile	ERR6279649_PRIMM0218_profile	ERR6279648_PRIMM0220_profile	ERR6279647_PRIMM0256_profile	ERR6279646_PRIMM0219_profile	ERR6279645_PRIMM0232_profile	ERR6279644_PRIMM0234_profile	ERR6279629_PRIMM0240_profile	ERR6279628_PRIMM0266_profile	ERR6279627_PRIMM0242_profile	ERR6279626_PRIMM0271_profile	ERR6279625_PRIMM0264_profile	ERR6279624_PRIMM0331_profile	ERR6279623_PRIMM0276_profile	ERR6279622_PRIMM0308_profile	ERR6279621_PRIMM0278_profile	ERR6279620_PRIMM0281_profile	ERR6279619_PRIMM0300_profile	ERR6279618_PRIMM0541_profile	ERR6279616_PRIMM0301_profile	ERR6279615_PRIMM0287_profile	ERR6279614_PRIMM0325_profile	ERR6275684_PRIMM0310_profile	ERR6275683_PRIMM0521_profile	ERR6275682_PRIMM0516_profile	ERR6275681_PRIMM0328_profile	ERR6275680_PRIMM0532_profile	ERR6275679_PRIMM0526_profile	ERR6275678_PRIMM0525_profile	ERR6275677_PRIMM0546_profile	ERR6275676_PRIMM0536_profile	ERR6275675_PRIMM0543_profile	ERR6275674_PRIMM0573_profile	ERR6275673_PRIMM0559_profile	ERR6275672_PRIMM0544_profile	ERR6275671_PRIMM0549_profile	ERR6275670_PRIMM0551_profile	ERR6275669_PRIMM0557_profile	ERR6275668_PRIMM0575_profile	ERR6275667_PRIMM0561_profile	ERR6275666_PRIMM0567_profile	ERR6275665_PRIMM0565_profile	ERR6275664_PRIMM0563_profile	ERR6275663_PRIMM0571_profile	ERR6275661_PRIMM0354_profile	ERR6275659_PRIMM0569_profile	ERR6275652_PRIMM0576_profile	ERR6273965_PRIMM0602_profile	ERR6271721_PRIMM0601_profile	ERR6271720_PRIMM0578_profile	ERR6271719_PRIMM0590_profile	ERR6267712_PRIMM0594_profile	ERR6267711_PRIMM0589_profile	ERR6264281_PRIMM0365_profile	ERR6264280_PRIMM0610_profile	ERR6257997_PRIMM0597_profile	ERR6254871_PRIMM0352_profile	ERR6254870_PRIMM0353_profile	ERR6254869_PRIMM0611_profile	ERR6248618_PRIMM0361_profile	ERR6243880_PRIMM0381_profile	ERR6243879_PRIMM0357_profile	ERR6243878_PRIMM0383_profile	ERR6243877_PRIMM0380_profile	ERR6239139_PRIMM0391_profile	ERR6239138_PRIMM0378_profile	ERR6236131_PRIMM0394_profile	ERR6235718_PRIMM0398_profile	ERR6235717_PRIMM0386_profile	ERR6235716_PRIMM0387_profile	ERR6233695_PRIMM0511_profile	ERR6233694_PRIMM0417_profile	ERR6233693_PRIMM0399_profile	ERR6233692_PRIMM0403_profile	ERR6232688_PRIMM0411_profile	ERR6232687_PRIMM0404_profile	ERR6232686_PRIMM0422_profile	ERR6232529_PRIMM0421_profile	ERR6232528_PRIMM0423_profile	ERR6232527_PRIMM0445_profile	ERR6232526_PRIMM0424_profile	ERR6232525_PRIMM0426_profile	ERR6232524_PRIMM0473_profile	ERR6232523_PRIMM0427_profile	ERR6232522_PRIMM0435_profile	ERR6232521_PRIMM0434_profile	ERR6232518_PRIMM0447_profile	ERR6232458_PRIMM0460_profile	ERR6232425_PRIMM0455_profile	ERR6232382_PRIMM0461_profile	ERR6231616_PRIMM0474_profile	ERR6231548_PRIMM0467_profile	ERR6231475_PRIMM0498_profile	ERR6230340_PRIMM0477_profile	ERR6230326_PRIMM0483_profile	ERR6230278_PRIMM0475_profile	ERR6230245_PRIMM0513_profile	ERR6229432_BCN-02_1_profile
Clostridium_ventriculi	2|1239|186801|186802|31979|1485|1267	0	0	0	0	0	0	0	0	0	0.06679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungatella_hathewayi	2|1239|186801|186802|31979|1649459|154046	0	0	0	0	0	0	0	0.00423	0	0	0	0.15079	0	0	0	0.00069	0	0	0.00708	0	0	0.02189	0	0	0.00639	0	0	0.00035	0	0	0	0	0	0	0	0	0	0.00275	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13336	0	0	0	0	0.06617	0	0	0	0	0.03055	0	0	0.02178	0.00246	0	0	0	0	0	0	0	0.00142	0	0.00966	0.00147	0.01461	0	0	0	0	0	0	0	0	0	0.03435	0	0	0	0	0	0	0	0.00546	0	0.05093	0.09234	0	0.64416	0	0	0	0	0	0	0	0	0.32066	0.00315	0	0	0.05811	0.00197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11572	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0
Lactonifactor_longoviformis	2|1239|186801|186802|31979|420345|341220	0	0	0	0	0	0	0.00382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0	0.00512	0	0	0.00798	0	0	0	0	0	0	0	0.00417	0.00046	0	0	0	0	0.00472	0	0.00089	0	0	0	0	0	0	0	0	0.15587	0	0	0	0	0	0.00278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305	0	0	0	0	0	0	0	0	0	0	0	0.02206	0	0	0.02117	0	0	0	0.02249	0	0	0.00239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00611	0	0	0	0	0	0.00861	0	0	0
Eubacterium_brachy	2|1239|186801|186802|543314||35517	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046	0	0	0	0	0	0	0	0	0	0	0.00242	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018	0	0.00327	0	0	0	0	0	0	0	0	0.00399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_infirmum	2|1239|186801|186802|543314||56774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_nodatum	2|1239|186801|186802|543314||35518	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_saphenum	2|1239|186801|186802|543314||51123	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_sulci	2|1239|186801|186802|543314||143393	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081	0	0	0.00961	0.01199	0.00403	0	0	0	0	0	0	0	0	0	0	0	0.02359	0	0.01088	0	0	0.00579	0	0.00313	0	0	0.0024	0	0	0	0	0.00426	0.01538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00876	0	0	0	0	0	0	0	0	0	0	0	0.00732	0	0.01797	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0.00052	0	0	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mogibacterium_diversum	2|1239|186801|186802|543314|86331|114527	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15633	0	0	0.0088	0	0	0	0	0.00061	0	0	0	0	0	0.00337	0	0	0.02841	0.00289	0.00211	0.0185	0	0	0	0	0	0.01183	0	0	0	0	0	0.01868	0.00686	0	0	0.00447	0	0.01896	0	0.00473	0.00685	0.0012	0	0	0	0.00717	0.02505	0.00229	0	0.00435	0.00281	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0.02064	0	0.00081	0	0	0	0.00135	0	0	0	0	0	0	0	0.00322	0	0	0	0	0	0.00842	0	0.00758	0	0.03569	0	0.01271	0	0.02192	0	0	0	0.01481	0	0	0.00783	0.00572	0	0.00537	0	0	0.00844	0	0.06648	0.01252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05634	0	0	0	0	0	0.02777	0	0.00033	2.63397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mogibacterium_pumilum	2|1239|186801|186802|543314|86331|86332	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mogibacterium_timidum	2|1239|186801|186802|543314|86331|35519	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032	0	0	0	0	0	0.21586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0.00173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_pectinophilus	2|1239|186801|186802|||384638	0	0	0	0	0.2682	0	0	0	0	0	0.0719	0	0	0	0	0	0	0.01858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86858	0	0	0	0	0	0.01502	0	0	0	0	0	0	0	0	0	0.02071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridiales_bacterium_1_7_47FAA	2|1239|186801|186802|||457421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridiales_bacterium_CHKCI006	2|1239|186801|186802|||1780379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105	0	0	0	0	0	0	0	0	0	0	0.00684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Intestinimonas_butyriciproducens	2|1239|186801|186802||1392389|1297617	0.00734	0.01333	0.0006	0.02393	0.0005	0.00062	0.56417	0.40247	0.40139	0	0	0	0.03389	0	0	0.01213	0	0.04362	0	0	0.01334	0.00018	0.03947	0.13093	0	0	0.24673	0.594	0	0.03523	0	0.12752	0.00011	0	0.02533	0	0	0	0	0	0	0.0254	0	0.01532	0	0	0	0	0	0	0	0	0.00057	0	0	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0	0	0	0.01914	0	0.0468	0.03067	0	0.01939	0	0	0	0	0.03146	0	0	0	0	0.00577	0	0	0	0	0	0	0	0.0097	0	0.00544	0.20931	0	0	0.00796	0	0.00666	0.00066	0	0	0	0	0.00503	0.00428	0	0.11922	0	0.01705	0.02776	0	0.01186	0	0.02898	0.05067	0.01737	0	0.00237	0	0	0	0	0.00672	0	0.00695	0	0	0.00018	0.00359	0	0.0001	0	0	0.05741	0	0	0	0	0	0	0	0	0	0.15261	0.00756	0	0	0	0	0	0	0	0	0	0	0	0	0.00988
Lawsonibacter_asaccharolyticus	2|1239|186801|186802||2172004|2108523	0.07316	0.46678	0.00967	0.00309	0.0037	0.21054	0.02999	0.03674	0.15409	0	0	0.56301	0.06533	0.05942	0	0.18147	0	0	0.01638	0.00265	0.09608	0	0.02466	0.1488	0	0.0276	0.02163	0.11554	0.01702	0	0	0.00615	0.0035	0	0	0.00076	0	0.02073	0.00242	0	0.00225	0.06226	0.00026	0	0	0.02466	0.06273	0.00413	0	0	0	0	0.01189	0.01564	0	0	0	0	0	0.00324	0	0.00108	0	0.0038	0	0.00278	0	0	0	0.00076	0.00259	0	0.01812	0.02176	0.05652	0	0	0.00281	0	0	0	0.03605	0.076	0.00578	0.01467	0.00975	0	0	0	0.00794	0.03788	0.0948	0.03491	0	0.03084	0.04983	0.03075	0	0.08151	0.01606	0.00585	0.01423	0.03158	0.00254	0.10278	0.05272	0.04482	0.11115	0	0.03963	0	0.02974	0.00671	0	0.08665	0.13064	0	0.00504	0	0.01252	0.02236	0	0	0.00121	0	0.00618	0	0	0.04669	0	0.01346	0	0	0.00731	0.05994	0	0.10732	0	0	0.12504	0.01905	0.01084	0.00095	0.00333	0	0	0	0	0.00656	0.01612	0.03319	0	0	0.0669	0	0	0	0.13771	0.03912	0	0	0	0	0.05042
Monoglobus_pectinilyticus	2|1239|186801|186802||2039302|1981510	0	0	0	0	0	0	1.09845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32555	0	0	0	0	0	3.84879	0	0	0	0	0	0	0	0	1.27283	0	0	0	0.00157	0	0	0.27324	0	0	0	1.45072	0.18996	0	0	0	0	1.92396	0	0	0.00672	0	0.56617	0.28957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22394	0	0	0	0	0	0	1.38513	0	0.09295	0	0	0	0	0	0.45839	0	0.63987	0	0	0	0	0	0.2576	0.76921	0	0	0.5146	0	0	0	0	0.04656	0.30935	0.02603	0	0.7225	0	0	0.83568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40537	0	0	0	0	0	0	0	0	0	0
Anaerofustis_stercorihominis	2|1239|186801|186802|186806|264995|214853	0	0	0	0	0	0	0	0	0	0.00458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01124	0.00238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00242	0	0	0	0.00623	0	0	0	0	0	0	0	0	0	0	0	0	0.02497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04636	0	0	0	0	0	0	0.00572	0	0.02005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04345	0	0	0
Eubacteriaceae_bacterium_CHKCI005	2|1239|186801|186802|186806||1780381	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168	0	0	0	0	0	0	0.00121	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00491	0	0.00219	0	0	0	0	0	0.00983	0	0	0.00421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_callanderi	2|1239|186801|186802|186806|1730|53442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18374	0	0	0	0	0	0	0.46602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0218	0	0	0.00422	0	0	0	0	0	0	0	0.73083	0	0.03417	0	0	0	0.00459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0707	0.00116	0	0	0	0	0	0.02156	0	0.00713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00347	0	0	0	0	0	0	0.04884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_dolichum_CAG_375	2|1239|186801|186802|186806|1730|1263076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02893	0	0	0	0	0	0	0	0	0.03206	0	0	0	0	0	0	0	0	0	0	0	0	0.01588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_eligens	2|1239|186801|186802|186806|1730|39485	0.20338	0.02685	0.8153	0.01212	3.64209	0.10399	0.59656	2.44592	0.36934	0.17275	0.03061	0	0	0.0021	0.00028	0.46823	0.00246	0	0.01468	0.01799	0	0.00521	0.02999	0.05379	0.02627	0	0	0.023	0	0.0132	0.02059	0.01437	0.06963	0	0.0407	0.01867	0.01315	0	0.02998	0.00503	0.03282	0.00584	0	0.06315	0.03004	0.00061	0	0.00195	0	0.00358	0.00967	0	0.00267	0.13014	0.08395	0	0	0	0	0.81102	0.04062	0.0109	0.00768	0.22355	0	0.23721	0.09703	0.05597	0	0.00833	0	0.00449	0.0396	0	1.46406	0	0.00573	0.04006	0	0	0.00174	0	0.02677	0.2017	0.0759	2.57344	0	0.25254	0.03088	0	0	0	0.26219	0	0.04663	0	0.1619	0.15446	0	1.84522	0.68314	0.80238	0.21551	0	0.35057	0.02876	0.13317	0.16374	0.23031	0.12037	0	1.07143	0.11534	0.12007	0.05717	0.04806	0	0.11525	0.02662	0.03889	0	0	0.03002	0	0.6724	0	0.00427	0	0.47324	0	0.04732	0	0.1856	0	0.02887	0.0276	0.07315	0	0	0	0.00184	0	0.00804	0.00963	0.00831	0	0	0	0.00541	0.04156	0	0.03068	0	0	0	0	0	0.61851	0	0.03602	0	0	0	0.03487
Eubacterium_hallii	2|1239|186801|186802|186806|1730|39488	0.10417	0.02559	0.00395	0.00706	0.15258	0.08671	0.0971	0	0.20155	0.16281	0.04529	0	0.07779	0.98896	0.28022	0.47785	0.69543	0.44303	0.04836	0.15305	0.50981	0	0.33382	0.49117	4.96876	0.68309	0.31566	0	0	0.09542	0	1.75538	1.19728	0.24059	0.09644	0.37339	0.17233	0	2.18461	5.41041	2.57393	0.10162	0.58998	0.2518	0.59804	0.63674	0.00592	0.8645	0	0.20247	0	5.58846	0.16766	0.13173	0.78747	0.50019	0	0.76525	0.54508	0.27288	1.53922	0.43798	0.17072	0.08269	0.14902	2.16468	0.06858	0.4321	0.00762	0.69731	1.16289	0.18645	0.23086	0	0.77238	0.11019	0.2962	0	0	1.11812	4.72104	1.52722	0	3.57218	3.2802	0.42147	0.88052	0.33359	0.1721	1.23336	1.77995	1.53232	4.52906	6.90284	0.90173	6.85459	2.08202	0.10607	0.31867	2.14458	1.25959	1.12367	1.71209	0	0.58654	1.54431	2.29733	1.70227	1.158	0.12817	0.37104	2.98092	0.13192	0	0.26237	0.23406	9.67548	8.41664	1.59892	1.27412	1.10503	1.40438	0.07229	0.11602	1.56513	0.20403	3.19846	0	0.38481	2.99052	0.43398	0.92823	0.05441	0.13244	0.15765	2.63847	1.47049	0	2.48363	0.30723	1.86683	0.318	1.00072	0.28078	1.51804	5.58801	0	0.04974	0.24321	0.12033	0.45701	0.13878	0.3146	2.09097	0.04003	1.07826	0.78654	0.76053	0.77582	0.01884	0.12338	0.82353	0.36441	0.06457
Eubacterium_limosum	2|1239|186801|186802|186806|1730|1736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00325	0.07476	0	0	0	0	0.00892	0.49428	0.78957	0	1.41966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152	0	0	0	0.02887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00189	0.00311	0	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00193	0	0	0	0	0	0.00058	0	0.00545	0	0	0	0	0	0	0.03074	0	0.01074	0	0	0	0	0	0	0	0	0	0	0	0	0.01414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32147	0	0	0
